,CourseId,CourseName,ClassSection,Theoretical,PracticalType,PracticalTypes,Gender,ClassGroup,Rest,timeClass,ExamTime,DateExam,ProfessorName,Grouping
319,11163,معادلات ديفرانسيل  ,کارشناسي,  3,  0,--,مختلط, ,0,چهار شنبه19:00 16:30 کلاس a3,10:30,"
20/03/99
",دريلي قوجالار حسام الدين, —— 
320,11164,معادلات ديفرانسيل  ,کارشناسي,  3,  0,--,مختلط, ,0,پنج شنـبه16:15 14:00 کلاس a3,10:30,"
20/03/99
",دريلي قوجالار حسام الدين, —— 
321,11166,معادلات ديفرانسيل  ,کارشناسي,  3,  0,--,مختلط, ,3,شنبـــــه16:15 14:00 کلاس 6علوم,14:00,"
20/03/99
",شجاعي بهروز, —— 
322,11168,معادلات ديفرانسيل  ,کارشناسي,  3,  0,--,مختلط, ,0,يکشنـــبه16:15 14:00 کلاس a4,16:30,"
20/03/99
",مقصودي شورابي داود, —— 
323,11170,معادلات ديفرانسيل  ,کارشناسي,  3,  0,--,مختلط, ,0,سه شنبــه10:15 08:00 کلاس a4,08:00,"
20/03/99
",صفري فرزانه, —— 
324,10150,معادلات ديفرانسيل  ,کارشناسي,  3,  0,--,مختلط, ,6,چهار شنبه16:15 14:00 کلاس a2,08:00,"
21/03/99
",اسلامي ربابه, —— 
325,10153,معادلات ديفرانسيل  ,کارشناسي,  3,  0,--,مختلط, ,28,شنبـــــه10:15 08:00 کلاس a3,16:30,"
20/03/99
",عزتي رضا, —— 
326,10156,معادلات ديفرانسيل  ,کارشناسي,  3,  0,--,مختلط, ,18,يکشنـــبه16:15 14:00 کلاس a3,08:00,"
21/03/99
",عزيزي ناصر, —— 
327,10160,معادلات ديفرانسيل  ,کارشناسي,  3,  0,--,مختلط, ,4,چهار شنبه16:15 14:00 کلاس 112b,08:00,"
20/03/99
",حقايقي سميه, —— 
328,10165,معادلات ديفرانسيل  ,کارشناسي,  3,  0,--,مختلط, ,2,شنبـــــه12:45 10:30 کلاس 6علوم,14:00,"
20/03/99
",شجاعي بهروز, —— 
329,91200,معماري كامپيوتر  ,کارشناسي,  3,  0,--,مختلط, ,0,شنبـــــه12:45 10:30 کلاس 302f,14:00,"
03/04/99
",شميراني حميدرضالطفعلي, —— 
330,11165,معادلات ديفرانسيل  ,کارشناسي,  3,  0,--,مختلط, ,13,شنبـــــه10:15 08:00 کلاس 6علوم,14:00,"
20/03/99
",شجاعي بهروز, —— 
331,11167,معادلات ديفرانسيل  ,کارشناسي,  3,  0,--,مختلط, ,9,يکشنـــبه10:15 08:00 کلاس a4,16:30,"
20/03/99
",يوسفي اسماعيل, —— 
332,11169,معادلات ديفرانسيل  ,کارشناسي,  3,  0,--,مختلط, ,3,دوشـــنبه10:15 08:00 کلاس a4,16:30,"
20/03/99
",عزتي رضا, —— 
333,10149,معادلات ديفرانسيل  ,کارشناسي,  3,  0,--,مختلط, ,0,چهار شنبه10:15 08:00 کلاس a2,08:00,"
20/03/99
",آزادگان الهام, —— 
334,10151,معادلات ديفرانسيل  ,کارشناسي,  3,  0,--,مختلط, ,19,پنج شنـبه10:15 08:00 کلاس a2,08:00,"
20/03/99
",ارژنگ اصغر, —— 
335,10154,معادلات ديفرانسيل  ,کارشناسي,  3,  0,--,مختلط, ,0,شنبـــــه16:15 14:00 کلاس a3,08:00,"
21/03/99
",يوسفي مهدي, —— 
336,10159,معادلات ديفرانسيل  ,کارشناسي,  3,  0,--,مختلط, ,0,سه شنبــه10:15 08:00 کلاس 112b,08:00,"
20/03/99
",حقايقي سميه, —— 
337,10161,معادلات ديفرانسيل  ,کارشناسي,  3,  0,--,مختلط, ,9,چهار شنبه10:15 08:00 کلاس 6علوم,14:00,"
20/03/99
",شجاعي بهروز, —— 
338,10169,معادلات ديفرانسيل  ,کارشناسي,  3,  0,--,مختلط, ,2,دوشـــنبه12:45 10:30 کلاس a4,16:30,"
20/03/99
",عزتي رضا, —— 
339,91201,معماري كامپيوتر  ,کارشناسي,  3,  0,--,مختلط, ,0,شنبـــــه16:15 14:00 کلاس 302f,14:00,"
03/04/99
",شميراني حميدرضالطفعلي, —— 
340,91202,معماري كامپيوتر  ,کارشناسي,  3,  0,--,مختلط, ,0,يکشنـــبه10:15 08:00 کلاس 301f,14:00,"
03/04/99
",شميراني حميدرضالطفعلي, —— 
341,91204,معماري كامپيوتر  ,کارشناسي,  3,  0,--,مختلط, ,0,چهار شنبه12:45 10:30 کلاس 302f,14:00,"
03/04/99
",پيشوايي عبدالرضا, —— 
342,91325,مهندسي اينترنت  ,کارشناسي,  3,  0,--,مختلط, ,2,پنج شنـبه10:15 08:00 کلاس 116b,14:00,"
20/03/99
",فيلي مريم, —— 
343,91271,مهندسي نرم افزار  ,کارشناسي,  3,  0,--,مختلط, ,0,دوشـــنبه10:15 08:00 کلاس 301f,08:00,"
03/04/99
",نيك روان شلماني عليرضا, —— 
344,91465,مهندسي نرم افزار  ,کارشناسي,  3,  0,--,مختلط, ,16,چهار شنبه12:45 10:30 کلاس 100f,08:00,"
03/04/99
",نحوي بهناز, —— 
345,91205,نظريه زبان ها و ماشين ها  ,کارشناسي,  3,  0,--,مختلط, ,4,پنج شنـبه18:45 16:30 کلاس 302f,08:00,"
04/04/99
",محمدزاده جواد, —— 
346,91207,نظريه زبان ها و ماشين ها  ,کارشناسي,  3,  0,--,مختلط, ,4,سه شنبــه10:15 08:00 کلاس 302f,08:00,"
04/04/99
",محمدزاده جواد, —— 
347,91507,نظريه زبان ها و ماشين ها  ,کارشناسي,  3,  0,--,مختلط, ,4,دوشـــنبه12:45 10:30 کلاس 1علوم,08:00,"
04/04/99
",سرشار محمدرضا, —— 
348,91312,هوش مصنوعي و سيستم هاي خبره  ,کارشناسي,  3,  0,--,مختلط, ,0,سه شنبــه10:15 08:00 کلاس 109پرستاري,08:00,"
31/03/99
",سليماني علي, —— 
349,91314,هوش مصنوعي و سيستم هاي خبره  ,کارشناسي,  3,  0,--,مختلط, ,0,دوشـــنبه12:45 10:30 کلاس 104f,08:00,"
31/03/99
",ميرحسيني سيد محسن, —— 
350,91203,معماري كامپيوتر  ,کارشناسي,  3,  0,--,مختلط, ,0,يکشنـــبه12:45 10:30 کلاس 302f,14:00,"
03/04/99
",شميراني حميدرضالطفعلي, —— 
351,91488,معماري كامپيوتر  ,کارشناسي,  3,  0,--,مختلط, ,6,پنج شنـبه10:15 08:00 کلاس 302f,14:00,"
03/04/99
",پيشوايي عبدالرضا, —— 
352,91326,مهندسي اينترنت  ,کارشناسي,  3,  0,--,مختلط, ,5,دوشـــنبه12:45 10:30 کلاس 301f,14:00,"
20/03/99
",فيلي مريم, —— 
353,91273,مهندسي نرم افزار  ,کارشناسي,  3,  0,--,مختلط, ,0,يکشنـــبه16:15 14:00 کلاس 202f,08:00,"
03/04/99
",نيك روان شلماني عليرضا, —— 
354,91482,نظريه زبان ها و ماشين ها  ,کارشناسي,  3,  0,--,مختلط, ,2,شنبـــــه16:15 13:00 کلاس 203f,08:00,"
04/04/99
",سرشار محمدرضا, —— 
355,91206,نظريه زبان ها و ماشين ها  ,کارشناسي,  3,  0,--,مختلط, ,6,چهار شنبه18:45 16:30 کلاس 301f,08:00,"
04/04/99
",محمدزاده جواد, —— 
356,91208,نظريه زبان ها و ماشين ها  ,کارشناسي,  3,  0,--,مختلط, ,0,سه شنبــه12:45 10:30 کلاس 304f,08:00,"
04/04/99
",محمدزاده جواد, —— 
357,91495,هوش مصنوعي و سيستم هاي خبره  ,کارشناسي,  3,  0,--,مختلط, ,0,دوشـــنبه16:15 13:00 کلاس 1علوم,08:00,"
31/03/99
",سرشار محمدرضا, —— 
358,91313,هوش مصنوعي و سيستم هاي خبره  ,کارشناسي,  3,  0,--,مختلط, ,0,سه شنبــه12:45 10:30 کلاس 109پرستاري,08:00,"
31/03/99
",سليماني علي, —— 
359,91315,هوش مصنوعي و سيستم هاي خبره  ,کارشناسي,  3,  0,--,مختلط, ,0,دوشـــنبه16:15 14:00 کلاس 109پرستاري,08:00,"
31/03/99
",ميرحسيني سيد محسن, —— 
